Well,H3BO3,K2SO4,K2HPO4,FeSO4,NH4Cl,MgCl2,NaCl,(NH4)6Mo7O24,CoCl2,CuSO4,MnSO4,ZnSO4,OD340_pred,OD340_std,Label
C3,0.014316227086236439,2.1544297448189003,2.710952262577103,0.08073751760073954,10.910401934499411,4.790116971234295,456.7766808288189,0.00018416071759227176,0.00029236925067214266,0.0006885062201885784,0.001921486299631368,1.3908783664635307e-05,0.49744896272071815,0.0480501082289982,exploitation
D3,0.009733760438871817,2.2422136795848964,4.680378982152058,0.05641669206432569,9.1943577567708,1.9218118812087441,392.32437444061713,0.00014104034355945513,0.0011837572774439779,0.0006957373263538842,0.004599168614078687,1.3908783664635307e-05,0.4942615532652126,0.04781797496111432,exploitation
E3,0.009733760438871817,2.2422136795848964,4.680378982152058,0.05641669206432569,9.1943577567708,1.9218118812087441,392.32437444061713,0.00014104034355945513,0.0011837572774439779,0.0006957373263538842,0.004599168614078687,1.3908783664635307e-05,0.4942615532652126,0.04781797496111432,exploitation
F3,0.009733760438871817,2.2422136795848964,4.680378982152058,0.05641669206432569,9.1943577567708,1.9218118812087441,392.32437444061713,0.00014104034355945513,0.0011837572774439779,0.0006957373263538842,0.004599168614078687,1.3908783664635307e-05,0.4942615532652126,0.04781797496111432,exploitation
A4,0.033091991271682816,2.1597833559604833,3.8315341077095812,0.06650013778073678,9.140575764531544,3.331034067948292,469.2480284420908,0.0002759347496141274,0.0011058295147681205,0.00048551527060279863,0.00046499964151284904,1.3908783664635307e-05,0.49079178073674573,0.04819763057977203,exploitation
B4,0.033091991271682816,2.1597833559604833,3.8315341077095812,0.06650013778073678,9.140575764531544,3.331034067948292,469.2480284420908,0.0002759347496141274,0.0011058295147681205,0.00048551527060279863,0.00046499964151284904,1.3908783664635307e-05,0.49079178073674573,0.04819763057977203,exploitation
C4,0.033091991271682816,2.1597833559604833,3.8315341077095812,0.06650013778073678,9.140575764531544,3.331034067948292,469.2480284420908,0.0002759347496141274,0.0011058295147681205,0.00048551527060279863,0.00046499964151284904,1.3908783664635307e-05,0.49079178073674573,0.04819763057977203,exploitation
D4,0.02620474444867719,2.8686466611667303,3.063754363101761,0.051304801320846236,8.628130932782852,5.058487140802058,390.08974088214865,3.0242485951158287e-05,0.00039295748035728296,0.00028169998833805154,0.003960784335024013,0.0008347612641866524,0.4048989048988027,0.04995844236693329,exploration
E4,0.02620474444867719,2.8686466611667303,3.063754363101761,0.051304801320846236,8.628130932782852,5.058487140802058,390.08974088214865,3.0242485951158287e-05,0.00039295748035728296,0.00028169998833805154,0.003960784335024013,0.0008347612641866524,0.4048989048988027,0.04995844236693329,exploration
F4,0.02620474444867719,2.8686466611667303,3.063754363101761,0.051304801320846236,8.628130932782852,5.058487140802058,390.08974088214865,3.0242485951158287e-05,0.00039295748035728296,0.00028169998833805154,0.003960784335024013,0.0008347612641866524,0.4048989048988027,0.04995844236693329,exploration
A5,0.03766941803952594,0.8001972634659784,1.4158728177265907,0.08485803501935739,13.717068151783593,1.4590333527875778,323.8968049256447,0.00029563228138682735,0.002084706181154458,0.000992235248906315,0.005032387172853377,0.0008347612641866524,0.4523370775320963,0.049623774521385604,exploration
B5,0.03766941803952594,0.8001972634659784,1.4158728177265907,0.08485803501935739,13.717068151783593,1.4590333527875778,323.8968049256447,0.00029563228138682735,0.002084706181154458,0.000992235248906315,0.005032387172853377,0.0008347612641866524,0.4523370775320963,0.049623774521385604,exploration
C5,0.03766941803952594,0.8001972634659784,1.4158728177265907,0.08485803501935739,13.717068151783593,1.4590333527875778,323.8968049256447,0.00029563228138682735,0.002084706181154458,0.000992235248906315,0.005032387172853377,0.0008347612641866524,0.4523370775320963,0.049623774521385604,exploration
D5,0.000523368369265593,2.849895918630244,5.94380753641734,0.07990534238967803,8.446208218139175,4.240845617522118,367.25549516194565,0.00012261955673851312,0.0020053659513603536,4.8013121033904595e-05,0.0037024359850649172,0.0008347612641866524,0.4088029901021389,0.04950420812468937,exploration
E5,0.000523368369265593,2.849895918630244,5.94380753641734,0.07990534238967803,8.446208218139175,4.240845617522118,367.25549516194565,0.00012261955673851312,0.0020053659513603536,4.8013121033904595e-05,0.0037024359850649172,0.0008347612641866524,0.4088029901021389,0.04950420812468937,exploration
F5,0.000523368369265593,2.849895918630244,5.94380753641734,0.07990534238967803,8.446208218139175,4.240845617522118,367.25549516194565,0.00012261955673851312,0.0020053659513603536,4.8013121033904595e-05,0.0037024359850649172,0.0008347612641866524,0.4088029901021389,0.04950420812468937,exploration
A6,0.0007047998940416628,2.2247900983485445,6.153711239419262,0.09761260817308179,14.043278278087511,4.794772118274054,394.7345347043951,3.7025818750769004e-05,0.0027730644605335007,0.0009904891988026187,0.006801586234760258,0.0008347612641866524,0.450591732222239,0.049459162639374075,exploration
B6,0.0007047998940416628,2.2247900983485445,6.153711239419262,0.09761260817308179,14.043278278087511,4.794772118274054,394.7345347043951,3.7025818750769004e-05,0.0027730644605335007,0.0009904891988026187,0.006801586234760258,0.0008347612641866524,0.450591732222239,0.049459162639374075,exploration
C6,0.0007047998940416628,2.2247900983485445,6.153711239419262,0.09761260817308179,14.043278278087511,4.794772118274054,394.7345347043951,3.7025818750769004e-05,0.0027730644605335007,0.0009904891988026187,0.006801586234760258,0.0008347612641866524,0.450591732222239,0.049459162639374075,exploration
D6,0.0032528410341364313,2.26656564757245,6.438007196167874,0.05426241198563554,9.212676897940309,2.150364496166346,404.6918962540041,9.543897041754754e-06,0.002287414394680817,6.600196630135173e-05,0.0019216399538511985,0.0008347612641866524,0.42999559035187856,0.04945231059070072,exploration
E6,0.0032528410341364313,2.26656564757245,6.438007196167874,0.05426241198563554,9.212676897940309,2.150364496166346,404.6918962540041,9.543897041754754e-06,0.002287414394680817,6.600196630135173e-05,0.0019216399538511985,0.0008347612641866524,0.42999559035187856,0.04945231059070072,exploration
F6,0.0032528410341364313,2.26656564757245,6.438007196167874,0.05426241198563554,9.212676897940309,2.150364496166346,404.6918962540041,9.543897041754754e-06,0.002287414394680817,6.600196630135173e-05,0.0019216399538511985,0.0008347612641866524,0.42999559035187856,0.04945231059070072,exploration
A7,0.03906703917343873,2.582377641309316,5.991767925323415,0.07872270618478039,8.607086937469322,4.521068189917555,381.31848723750784,3.2979926600683935e-05,0.0016232895410150747,0.0009922349512880783,0.0002085893908053693,0.0008347612641866524,0.4165827704841791,0.04927140785445732,exploration
B7,0.03906703917343873,2.582377641309316,5.991767925323415,0.07872270618478039,8.607086937469322,4.521068189917555,381.31848723750784,3.2979926600683935e-05,0.0016232895410150747,0.0009922349512880783,0.0002085893908053693,0.0008347612641866524,0.4165827704841791,0.04927140785445732,exploration
C7,0.03906703917343873,2.582377641309316,5.991767925323415,0.07872270618478039,8.607086937469322,4.521068189917555,381.31848723750784,3.2979926600683935e-05,0.0016232895410150747,0.0009922349512880783,0.0002085893908053693,0.0008347612641866524,0.4165827704841791,0.04927140785445732,exploration
D7,0.03235194433973047,2.681768321313635,6.293779356457974,0.0036364394188433333,13.057299846806968,1.6780096670826967,433.34663371059787,0.0002579333741947505,0.0020988337505683722,0.0003905157544989756,0.007258923878481597,0.0008347612641866524,0.43069051595851265,0.049217183709251947,exploration
E7,0.03235194433973047,2.681768321313635,6.293779356457974,0.0036364394188433333,13.057299846806968,1.6780096670826967,433.34663371059787,0.0002579333741947505,0.0020988337505683722,0.0003905157544989756,0.007258923878481597,0.0008347612641866524,0.43069051595851265,0.049217183709251947,exploration
F7,0.03235194433973047,2.681768321313635,6.293779356457974,0.0036364394188433333,13.057299846806968,1.6780096670826967,433.34663371059787,0.0002579333741947505,0.0020988337505683722,0.0003905157544989756,0.007258923878481597,0.0008347612641866524,0.43069051595851265,0.049217183709251947,exploration
A8,0.010556460892552997,2.601029373332658,5.705683344437391,0.08280395029787543,12.939916801671522,3.939057480328887,475.95769369180556,3.305695128714977e-05,0.0019858790842877043,0.0009922349512880054,0.007572660086042513,0.0008347612641866524,0.4565182311580313,0.04910758352931462,exploration
B8,0.010556460892552997,2.601029373332658,5.705683344437391,0.08280395029787543,12.939916801671522,3.939057480328887,475.95769369180556,3.305695128714977e-05,0.0019858790842877043,0.0009922349512880054,0.007572660086042513,0.0008347612641866524,0.4565182311580313,0.04910758352931462,exploration
C8,0.010556460892552997,2.601029373332658,5.705683344437391,0.08280395029787543,12.939916801671522,3.939057480328887,475.95769369180556,3.305695128714977e-05,0.0019858790842877043,0.0009922349512880054,0.007572660086042513,0.0008347612641866524,0.4565182311580313,0.04910758352931462,exploration
D8,0.003932001955671355,0.30996639038002755,1.206566096480288,0.010760184388986951,9.14623736297547,0.5028639659024333,52.253706771432974,2.952171901059472e-05,0.0003044070488780568,0.00010029670047137099,0.0007261424004765498,9.774840906920738e-05,0.278461621830038,0.04760579175261981,standard
E8,0.003932001955671355,0.30996639038002755,1.206566096480288,0.010760184388986951,9.14623736297547,0.5028639659024333,52.253706771432974,2.952171901059472e-05,0.0003044070488780568,0.00010029670047137099,0.0007261424004765498,9.774840906920738e-05,0.278461621830038,0.04760579175261981,standard
F8,0.003932001955671355,0.30996639038002755,1.206566096480288,0.010760184388986951,9.14623736297547,0.5028639659024333,52.253706771432974,2.952171901059472e-05,0.0003044070488780568,0.00010029670047137099,0.0007261424004765498,9.774840906920738e-05,0.278461621830038,0.04760579175261981,standard
