Well,MOPS,Tricine,H3BO3,Glucose,K2SO4,K2HPO4,FeSO4,NH4Cl,MgCl2,NaCl,(NH4)6Mo7O24,CoCl2,CuSO4,MnSO4,ZnSO4,Kan,Water,Culture
A5,29.99999999999963,15.0,21.05577802979944,10.0,87.03492683869514,16.486941101722625,20.62387878111557,10.668923165847646,484.8317184468027,409.19058813648695,22.64391913994167,18.47581985553,23.708891924050004,16.088358791830625,54.64742579395,5.0,239.54282999422765,15.0
B5,29.99999999999963,15.0,21.05577802979944,10.0,87.03492683869514,16.486941101722625,20.62387878111557,10.668923165847646,484.8317184468027,409.19058813648695,22.64391913994167,18.47581985553,23.708891924050004,16.088358791830625,54.64742579395,5.0,239.54282999422765,15.0
C5,29.99999999999963,15.0,21.05577802979944,10.0,87.03492683869514,16.486941101722625,20.62387878111557,10.668923165847646,484.8317184468027,409.19058813648695,22.64391913994167,18.47581985553,23.708891924050004,16.088358791830625,54.64742579395,5.0,239.54282999422765,15.0
D5,29.999999999999673,15.0,23.440697407222498,10.0,85.26604573952277,19.600955197154228,22.087031252574626,9.407655278349562,77.82763055357377,321.20613396065784,13.621643916358334,24.24276023387,23.4120049164925,11.813451374100312,8.766009315372502,5.0,784.3079808547513,15.0
E5,29.999999999999673,15.0,23.440697407222498,10.0,85.26604573952277,19.600955197154228,22.087031252574626,9.407655278349562,77.82763055357377,321.20613396065784,13.621643916358334,24.24276023387,23.4120049164925,11.813451374100312,8.766009315372502,5.0,784.3079808547513,15.0
F5,29.999999999999673,15.0,23.440697407222498,10.0,85.26604573952277,19.600955197154228,22.087031252574626,9.407655278349562,77.82763055357377,321.20613396065784,13.621643916358334,24.24276023387,23.4120049164925,11.813451374100312,8.766009315372502,5.0,784.3079808547513,15.0
A6,29.999999999999744,15.0,17.414414523716562,10.0,91.45059330301804,22.060818608381588,75.55904159463451,10.985743818667551,159.7782948031254,391.3042610264629,14.65853189521667,17.03872890954583,15.184511849837499,13.733714967847186,20.626448925247498,5.0,575.2048957742991,15.0
B6,29.999999999999744,15.0,17.414414523716562,10.0,91.45059330301804,22.060818608381588,75.55904159463451,10.985743818667551,159.7782948031254,391.3042610264629,14.65853189521667,17.03872890954583,15.184511849837499,13.733714967847186,20.626448925247498,5.0,575.2048957742991,15.0
C6,29.999999999999744,15.0,17.414414523716562,10.0,91.45059330301804,22.060818608381588,75.55904159463451,10.985743818667551,159.7782948031254,391.3042610264629,14.65853189521667,17.03872890954583,15.184511849837499,13.733714967847186,20.626448925247498,5.0,575.2048957742991,15.0
D6,30.000000000000057,15.0,52.67388947236999,10.0,85.16593019432467,18.16851836148347,13.65891169154275,7.315647621816124,284.9935442464415,455.1369773921156,19.129642667675,21.221132852385,19.5644320750775,8.584063464620938,22.5868844590575,5.0,416.80042550108993,15.0
E6,30.000000000000057,15.0,52.67388947236999,10.0,85.16593019432467,18.16851836148347,13.65891169154275,7.315647621816124,284.9935442464415,455.1369773921156,19.129642667675,21.221132852385,19.5644320750775,8.584063464620938,22.5868844590575,5.0,416.80042550108993,15.0
F6,30.000000000000057,15.0,52.67388947236999,10.0,85.16593019432467,18.16851836148347,13.65891169154275,7.315647621816124,284.9935442464415,455.1369773921156,19.129642667675,21.221132852385,19.5644320750775,8.584063464620938,22.5868844590575,5.0,416.80042550108993,15.0
A7,29.999999999999915,15.0,12.810445853971562,10.0,89.30635288549841,17.786963007319454,13.604783902462575,7.529936817982215,256.7771704472999,459.5480047233306,8.139735546237107,24.622531209694166,8.8316175528575,12.17842109979125,12.86672834635,5.0,500.99730860720524,15.0
B7,29.999999999999915,15.0,12.810445853971562,10.0,89.30635288549841,17.786963007319454,13.604783902462575,7.529936817982215,256.7771704472999,459.5480047233306,8.139735546237107,24.622531209694166,8.8316175528575,12.17842109979125,12.86672834635,5.0,500.99730860720524,15.0
C7,29.999999999999915,15.0,12.810445853971562,10.0,89.30635288549841,17.786963007319454,13.604783902462575,7.529936817982215,256.7771704472999,459.5480047233306,8.139735546237107,24.622531209694166,8.8316175528575,12.17842109979125,12.86672834635,5.0,500.99730860720524,15.0
D7,30.0000000000001,15.0,23.430847500061816,10.0,83.85498637450455,19.139184707728685,14.701662434610599,7.212751392292537,228.10967253179794,361.9216169177048,23.3114585635,21.461586323333336,24.176087451342504,13.580315227915937,18.554561296124366,5.0,585.545269279083,15.0
E7,30.0000000000001,15.0,23.430847500061816,10.0,83.85498637450455,19.139184707728685,14.701662434610599,7.212751392292537,228.10967253179794,361.9216169177048,23.3114585635,21.461586323333336,24.176087451342504,13.580315227915937,18.554561296124366,5.0,585.545269279083,15.0
F7,30.0000000000001,15.0,23.430847500061816,10.0,83.85498637450455,19.139184707728685,14.701662434610599,7.212751392292537,228.10967253179794,361.9216169177048,23.3114585635,21.461586323333336,24.176087451342504,13.580315227915937,18.554561296124366,5.0,585.545269279083,15.0
A8,29.999999999999886,15.0,21.262976483678813,10.0,91.25352623128728,13.423348505344258,24.78012297296995,10.327756777872553,259.6386823714241,365.8346207032512,24.31668656999167,11.236627821119168,18.7901574180175,6.436034710725,23.7162831464725,5.0,553.9831762878459,15.0
B8,29.999999999999886,15.0,21.262976483678813,10.0,91.25352623128728,13.423348505344258,24.78012297296995,10.327756777872553,259.6386823714241,365.8346207032512,24.31668656999167,11.236627821119168,18.7901574180175,6.436034710725,23.7162831464725,5.0,553.9831762878459,15.0
C8,29.999999999999886,15.0,21.262976483678813,10.0,91.25352623128728,13.423348505344258,24.78012297296995,10.327756777872553,259.6386823714241,365.8346207032512,24.31668656999167,11.236627821119168,18.7901574180175,6.436034710725,23.7162831464725,5.0,553.9831762878459,15.0
D8,29.99999999999978,15.0,51.39629148495501,10.0,9.010312696067835,22.623693917078096,51.900263853157,7.007389161308176,51.93930673688657,47.852656231218134,45.551059207816884,50.82222902585,47.958187265655965,48.228161355750004,54.6698938785,5.0,936.0405551857566,15.0
E8,29.99999999999978,15.0,51.39629148495501,10.0,9.010312696067835,22.623693917078096,51.900263853157,7.007389161308176,51.93930673688657,47.852656231218134,45.551059207816884,50.82222902585,47.958187265655965,48.228161355750004,54.6698938785,5.0,936.0405551857566,15.0
F8,29.99999999999978,15.0,51.39629148495501,10.0,9.010312696067835,22.623693917078096,51.900263853157,7.007389161308176,51.93930673688657,47.852656231218134,45.551059207816884,50.82222902585,47.958187265655965,48.228161355750004,54.6698938785,5.0,936.0405551857566,15.0
