Well,MOPS,Tricine,H3BO3,Glucose,K2SO4,K2HPO4,FeSO4,NH4Cl,MgCl2,NaCl,(NH4)6Mo7O24,CoCl2,CuSO4,MnSO4,ZnSO4
E2,40.0,4.0,0.0112391857109912,20.0,0.2093055212785868,4.4212514704417325,0.0522444555995235,12.906591527400764,3.997307997268235,471.1493138903473,0.0001731461072977,0.0017053981890536,0.0009591924988975,0.0023277922123703,0.0009422102969761
F2,40.0,4.0,0.0112391857109912,20.0,0.2093055212785868,4.4212514704417325,0.0522444555995235,12.906591527400764,3.997307997268235,471.1493138903473,0.0001731461072977,0.0017053981890536,0.0009591924988975,0.0023277922123703,0.0009422102969761
A3,40.0,4.0,0.0115814913655019,20.0,0.0986639070562437,3.504921730346929,0.0555158799728451,9.428936197471302,2.6839696094475727,398.0568159576268,0.0002109655983158,0.0019529818254622,0.0009020886142913,0.0026788612979265,9.2018946292558e-05
B3,40.0,4.0,0.0115814913655019,20.0,0.0986639070562437,3.504921730346929,0.0555158799728451,9.428936197471302,2.6839696094475727,398.0568159576268,0.0002109655983158,0.0019529818254622,0.0009020886142913,0.0026788612979265,9.2018946292558e-05
C3,40.0,4.0,0.0115814913655019,20.0,0.0986639070562437,3.504921730346929,0.0555158799728451,9.428936197471302,2.6839696094475727,398.0568159576268,0.0002109655983158,0.0019529818254622,0.0009020886142913,0.0026788612979265,9.2018946292558e-05
D3,40.0,4.0,0.0258315403832576,20.0,2.4314219948429767,4.094736404461965,0.024243987465903,13.426653870605302,2.0153358190873742,406.8125197329011,0.0001985123773837,0.0029171154119508,0.0004904517195073,0.0035363317566013,0.0008976130238411
E3,40.0,4.0,0.0258315403832576,20.0,2.4314219948429767,4.094736404461965,0.024243987465903,13.426653870605302,2.0153358190873742,406.8125197329011,0.0001985123773837,0.0029171154119508,0.0004904517195073,0.0035363317566013,0.0008976130238411
F3,40.0,4.0,0.0258315403832576,20.0,2.4314219948429767,4.094736404461965,0.024243987465903,13.426653870605302,2.0153358190873742,406.8125197329011,0.0001985123773837,0.0029171154119508,0.0004904517195073,0.0035363317566013,0.0008976130238411
A4,40.0,4.0,0.0172160912533962,20.0,2.6244868929586054,3.789566097678472,0.0659068765693328,9.17541421529703,2.5098517066631163,398.57352262186913,0.000109938288691,0.0026150953302251,0.0003392775110874,0.0036349018894009,0.0005050186483335
B4,40.0,4.0,0.0172160912533962,20.0,2.6244868929586054,3.789566097678472,0.0659068765693328,9.17541421529703,2.5098517066631163,398.57352262186913,0.000109938288691,0.0026150953302251,0.0003392775110874,0.0036349018894009,0.0005050186483335
C4,40.0,4.0,0.0172160912533962,20.0,2.6244868929586054,3.789566097678472,0.0659068765693328,9.17541421529703,2.5098517066631163,398.57352262186913,0.000109938288691,0.0026150953302251,0.0003392775110874,0.0036349018894009,0.0005050186483335
D4,40.0,4.0,0.0113865879701332,20.0,2.4577560956630684,5.421488894097471,0.0657069370818644,8.46198477624463,4.1460508521889885,494.83355152152114,0.0001222491692319,0.0022612429114803,0.0009542187069174,0.0033175202487585,0.0004602600097354
E4,40.0,4.0,0.0113865879701332,20.0,2.4577560956630684,5.421488894097471,0.0657069370818644,8.46198477624463,4.1460508521889885,494.83355152152114,0.0001222491692319,0.0022612429114803,0.0009542187069174,0.0033175202487585,0.0004602600097354
F4,40.0,4.0,0.0113865879701332,20.0,2.4577560956630684,5.421488894097471,0.0657069370818644,8.46198477624463,4.1460508521889885,494.83355152152114,0.0001222491692319,0.0022612429114803,0.0009542187069174,0.0033175202487585,0.0004602600097354
A5,40.0,4.0,0.0336892448476791,20.0,2.524012878322159,4.352552450854772,0.0824955151244623,13.542420516444157,5.042249871846748,409.1905881364869,0.0002717270296793,0.0022170983826636,0.000948355676962,0.0051482748133858,0.0001092948515879
B5,40.0,4.0,0.0336892448476791,20.0,2.524012878322159,4.352552450854772,0.0824955151244623,13.542420516444157,5.042249871846748,409.1905881364869,0.0002717270296793,0.0022170983826636,0.000948355676962,0.0051482748133858,0.0001092948515879
C5,40.0,4.0,0.0336892448476791,20.0,2.524012878322159,4.352552450854772,0.0824955151244623,13.542420516444157,5.042249871846748,409.1905881364869,0.0002717270296793,0.0022170983826636,0.000948355676962,0.0051482748133858,0.0001092948515879
D5,40.0,4.0,0.037505115851556,20.0,2.4727153264461603,5.174652172048717,0.0883481250102985,11.941451060495396,0.8094073577571671,321.20613396065784,0.0001634597269963,0.0029091312280644,0.0009364801966597,0.0037803044397121,0.0003506403726149
E5,40.0,4.0,0.037505115851556,20.0,2.4727153264461603,5.174652172048717,0.0883481250102985,11.941451060495396,0.8094073577571671,321.20613396065784,0.0001634597269963,0.0029091312280644,0.0009364801966597,0.0037803044397121,0.0003506403726149
F5,40.0,4.0,0.037505115851556,20.0,2.4727153264461603,5.174652172048717,0.0883481250102985,11.941451060495396,0.8094073577571671,321.20613396065784,0.0001634597269963,0.0029091312280644,0.0009364801966597,0.0037803044397121,0.0003506403726149
A6,40.0,4.0,0.0278630632379465,20.0,2.652067205787523,5.824056112612739,0.0151118083189269,13.944571552878266,1.661694265952504,391.3042610264629,0.0001759023827426,0.0020446474691455,0.0006073804739935,0.0043947887897111,0.0008250579570099
B6,40.0,4.0,0.0278630632379465,20.0,2.652067205787523,5.824056112612739,0.0151118083189269,13.944571552878266,1.661694265952504,391.3042610264629,0.0001759023827426,0.0020446474691455,0.0006073804739935,0.0043947887897111,0.0008250579570099
C6,40.0,4.0,0.0278630632379465,20.0,2.652067205787523,5.824056112612739,0.0151118083189269,13.944571552878266,1.661694265952504,391.3042610264629,0.0001759023827426,0.0020446474691455,0.0006073804739935,0.0043947887897111,0.0008250579570099
D6,40.0,4.0,0.0042139111577896,20.0,2.4698119756354155,4.796488847431636,0.054635646766171,9.285995869001775,2.9639328601629917,455.1369773921156,0.0002295557120121,0.0025465359422862,0.0007825772830031,0.0027469003086787,0.0009034753783623
E6,40.0,4.0,0.0042139111577896,20.0,2.4698119756354155,4.796488847431636,0.054635646766171,9.285995869001775,2.9639328601629917,455.1369773921156,0.0002295557120121,0.0025465359422862,0.0007825772830031,0.0027469003086787,0.0009034753783623
F6,40.0,4.0,0.0042139111577896,20.0,2.4698119756354155,4.796488847431636,0.054635646766171,9.285995869001775,2.9639328601629917,455.1369773921156,0.0002295557120121,0.0025465359422862,0.0007825772830031,0.0027469003086787,0.0009034753783623
A7,40.0,4.0,0.0204967133663545,20.0,2.589884233679454,4.695758233932336,0.0544191356098503,9.558000302954545,2.670482572651919,459.5480047233306,9.767682655484528e-05,0.0029547037451633,0.0003532647021143,0.0038970947519332,0.000514669133854
B7,40.0,4.0,0.0204967133663545,20.0,2.589884233679454,4.695758233932336,0.0544191356098503,9.558000302954545,2.670482572651919,459.5480047233306,9.767682655484528e-05,0.0029547037451633,0.0003532647021143,0.0038970947519332,0.000514669133854
C7,40.0,4.0,0.0204967133663545,20.0,2.589884233679454,4.695758233932336,0.0544191356098503,9.558000302954545,2.670482572651919,459.5480047233306,9.767682655484528e-05,0.0029547037451633,0.0003532647021143,0.0038970947519332,0.000514669133854
D7,40.0,4.0,0.0374893560000989,20.0,2.431794604860632,5.052744762840373,0.0588066497384424,9.15538624813342,2.3723405943306988,361.9216169177048,0.000279737502762,0.0025753903588,0.0009670434980537,0.0043457008729331,3.710912259224873e-05
E7,40.0,4.0,0.0374893560000989,20.0,2.431794604860632,5.052744762840373,0.0588066497384424,9.15538624813342,2.3723405943306988,361.9216169177048,0.000279737502762,0.0025753903588,0.0009670434980537,0.0043457008729331,3.710912259224873e-05
F7,40.0,4.0,0.0374893560000989,20.0,2.431794604860632,5.052744762840373,0.0588066497384424,9.15538624813342,2.3723405943306988,361.9216169177048,0.000279737502762,0.0025753903588,0.0009670434980537,0.0043457008729331,3.710912259224873e-05
A8,40.0,4.0,0.0340207623738861,20.0,2.646352260707331,3.5437640054108845,0.0991204918918798,13.109366625230011,2.700242296662811,365.8346207032512,0.0002918002388399,0.0013483953385343,0.0007516062967207,0.002059531107432,0.0009486513258589
B8,40.0,4.0,0.0340207623738861,20.0,2.646352260707331,3.5437640054108845,0.0991204918918798,13.109366625230011,2.700242296662811,365.8346207032512,0.0002918002388399,0.0013483953385343,0.0007516062967207,0.002059531107432,0.0009486513258589
C8,40.0,4.0,0.0340207623738861,20.0,2.646352260707331,3.5437640054108845,0.0991204918918798,13.109366625230011,2.700242296662811,365.8346207032512,0.0002918002388399,0.0013483953385343,0.0007516062967207,0.002059531107432,0.0009486513258589
D8,40.0,4.0,0.0041117033187964,20.0,0.2612990681859672,1.1945310388217236,0.0103800527706314,8.894713109246455,0.5401687900636204,47.85265623121813,2.733063552469013e-05,0.0003049333741551,9.591637453131192e-05,0.000771650581692,0.000109339787757
E8,40.0,4.0,0.0041117033187964,20.0,0.2612990681859672,1.1945310388217236,0.0103800527706314,8.894713109246455,0.5401687900636204,47.85265623121813,2.733063552469013e-05,0.0003049333741551,9.591637453131192e-05,0.000771650581692,0.000109339787757
F8,40.0,4.0,0.0041117033187964,20.0,0.2612990681859672,1.1945310388217236,0.0103800527706314,8.894713109246455,0.5401687900636204,47.85265623121813,2.733063552469013e-05,0.0003049333741551,9.591637453131192e-05,0.000771650581692,0.000109339787757
